tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
196.308,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 4.83,1.77,-17.01, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.319,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.33,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.341,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.352,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.363,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 52.46,6.96,27.89, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.374,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 67.95,37.38,35.47, 6.74,3.30,-24.43, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.386,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 4.73,5.20,3.85
196.398,0.56,-19.36,0.53, 19.47,-24.59,-106.16, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.409,0.56,-19.36,0.53, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.42,0.56,-19.36,0.53, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.432,0.56,-19.36,0.53, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.443,0.56,-19.36,0.53, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.454,0.56,-19.36,0.53, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.465,-2.85,2.96,1.24, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.476,-2.85,2.96,1.24, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 67.95,37.38,35.47, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.487,-2.85,2.96,1.24, 7.44,-5.32,-43.87, 27.42,5.15,-64.03, 41.02,2.29,22.31, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.498,-2.85,2.96,1.24, 7.44,-5.32,-43.87, 18.55,-0.54,-45.66, 41.02,2.29,22.31, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 3.47,22.41,12.55
196.509,-2.85,2.96,1.24, 7.44,-5.32,-43.87, 18.55,-0.54,-45.66, 41.02,2.29,22.31, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.52,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 18.55,-0.54,-45.66, 41.02,2.29,22.31, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.532,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 18.55,-0.54,-45.66, 41.02,2.29,22.31, 4.53,0.28,-26.10, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.543,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 18.55,-0.54,-45.66, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.555,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 18.55,-0.54,-45.66, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.566,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 18.55,-0.54,-45.66, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.577,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 12.41,-1.61,-30.34, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.588,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 12.41,-1.61,-30.34, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.599,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 12.41,-1.61,-30.34, 41.02,2.29,22.31, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.61,-2.85,2.96,1.24, 2.16,-2.31,-3.99, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.621,-2.85,2.96,1.24, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 2.70,0.22,-12.61, 27.47,45.97,30.37
196.632,-2.85,2.96,1.24, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 40.40,30.84,-77.05, 27.47,45.97,30.37
196.645,-2.92,3.08,1.49, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 40.40,30.84,-77.05, 27.47,45.97,30.37
196.656,-2.92,3.08,1.49, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 40.40,30.84,-77.05, 27.47,45.97,30.37
196.667,-2.92,3.08,1.49, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 27.47,45.97,30.37
196.678,-2.92,3.08,1.49, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 22.83,36.01,18.09
196.689,-2.92,3.08,1.49, -1.16,0.70,9.01, 12.41,-1.61,-30.34, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 22.83,36.01,18.09
196.7,-2.92,3.08,1.49, -1.16,0.70,9.01, 7.02,-2.09,-14.92, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 22.83,36.01,18.09
196.711,-2.92,3.08,1.49, -1.16,0.70,9.01, 7.02,-2.09,-14.92, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.723,-2.92,3.08,1.49, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 38.68,2.74,19.03, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.734,-2.92,3.08,1.49, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -7.90,-9.05,10.07, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.745,-2.92,3.08,1.49, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.758,-2.92,3.08,1.49, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.769,-3.21,3.00,1.22, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.78,-3.21,3.00,1.22, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.791,-3.21,3.00,1.22, -3.94,3.11,16.62, 7.02,-2.09,-14.92, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.802,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.813,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 19.05,14.95,8.35
196.824,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 9.34,-3.86,3.91
196.835,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 28.39,20.55,-68.41, 9.34,-3.86,3.91
196.846,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 2.88,-0.03,-24.30, 9.34,-3.86,3.91
196.857,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 2.88,-0.03,-24.30, 9.34,-3.86,3.91
196.868,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, 2.88,-0.03,-24.30, 9.34,-3.86,3.91
196.879,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.89,-3.21,3.00,1.22, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.901,-3.38,2.62,0.26, -3.94,3.11,16.62, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.914,-3.38,2.62,0.26, -8.13,6.53,24.06, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.925,-3.38,2.62,0.26, -8.13,6.53,24.06, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.936,-3.38,2.62,0.26, -8.13,6.53,24.06, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.947,-3.49,2.36,-0.52, -8.13,6.53,24.06, 2.48,-0.98,-5.66, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.958,-3.49,2.36,-0.52, -8.13,6.53,24.06, -0.27,0.53,2.05, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.969,-3.49,2.36,-0.52, -8.13,6.53,24.06, -0.27,0.53,2.05, 45.00,3.18,21.89, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.98,-3.49,2.36,-0.52, -8.13,6.53,24.06, -0.27,0.53,2.05, 57.19,3.59,28.79, -22.20,-0.86,76.29, -12.17,0.07,52.35, 9.34,-3.86,3.91
196.991,-3.49,2.36,-0.52, -8.13,6.53,24.06, -0.27,0.53,2.05, 57.19,3.59,28.79, -22.20,-0.86,76.29, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.002,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -22.20,-0.86,76.29, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.013,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.024,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.035,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.046,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.059,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.07,-3.49,2.36,-0.52, -13.50,10.71,33.46, -0.27,0.53,2.05, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.081,-3.49,2.36,-0.52, -13.50,10.71,33.46, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.092,-3.49,2.36,-0.52, -13.50,10.71,33.46, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.104,-3.49,2.36,-0.52, -19.41,15.53,42.66, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -12.17,0.07,52.35, 3.93,-12.65,3.30
197.115,-3.49,2.36,-0.52, -19.41,15.53,42.66, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.126,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.137,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.15,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 57.19,3.59,28.79, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.161,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.172,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.183,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.195,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.206,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.218,-4.83,6.36,0.43, -19.41,15.53,42.66, -3.50,1.97,9.18, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.23,-4.83,6.36,0.43, -19.41,15.53,42.66, 0.08,-2.21,6.35, 67.85,39.40,34.51, -20.59,-0.69,71.50, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.241,-4.83,6.36,0.43, -19.41,15.53,42.66, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.93,-12.65,3.30
197.252,-4.83,6.36,0.43, -19.41,15.53,42.66, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.263,-4.83,6.36,0.43, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.274,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.285,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.296,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.309,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -11.04,-0.81,54.67, 3.11,4.29,4.87
197.32,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -5.45,-1.80,23.08, 3.11,4.29,4.87
197.331,-13.97,27.75,1.98, -30.65,26.30,51.77, 0.08,-2.21,6.35, 67.85,39.40,34.51, -11.81,-3.35,38.27, -5.45,-1.80,23.08, 3.11,4.29,4.87
197.342,-13.97,27.75,1.98, -30.65,26.30,51.77, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -11.81,-3.35,38.27, -5.45,-1.80,23.08, 3.11,4.29,4.87
197.354,-13.97,27.75,1.98, -30.65,26.30,51.77, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -11.81,-3.35,38.27, -2.76,-0.74,8.77, 3.11,4.29,4.87
197.365,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -11.81,-3.35,38.27, -2.76,-0.74,8.77, 3.11,4.29,4.87
197.377,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -11.81,-3.35,38.27, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.389,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.4,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.411,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.422,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.433,-13.97,27.75,1.98, -33.10,29.19,61.68, 8.16,-6.14,-16.89, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.444,-13.97,27.75,1.98, -33.10,29.19,61.68, 12.75,-6.24,-33.48, 67.85,39.40,34.51, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.455,-13.97,27.75,1.98, -33.10,29.19,61.68, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.468,-13.97,27.75,1.98, -33.10,29.19,61.68, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.479,-13.97,27.75,1.98, -33.10,29.19,61.68, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -8.51,-3.20,25.48, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.49,-13.97,27.75,1.98, -33.10,29.19,61.68, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.501,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.512,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.76,-0.74,8.77, 3.21,4.06,5.05
197.523,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.534,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.546,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 36.14,4.21,19.99, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.557,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.568,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.581,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.21,4.06,5.05
197.591,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.16,3.89,5.34
197.603,-13.97,27.75,1.98, -13.05,9.26,50.80, 12.75,-6.24,-33.48, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.16,3.89,5.34
197.614,-13.97,27.75,1.98, -13.05,9.26,50.80, 11.12,-5.72,-24.38, 14.04,2.23,14.31, -4.58,-3.28,12.95, -2.17,-0.30,6.28, 3.16,3.89,5.34
197.625,-13.97,27.75,1.98, -13.05,9.26,50.80, 11.12,-5.72,-24.38, 14.04,2.23,14.31, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.636,-13.97,27.75,1.98, -13.05,9.26,50.80, 11.12,-5.72,-24.38, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.647,-13.97,27.75,1.98, -13.05,9.26,50.80, 11.12,-5.72,-24.38, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.658,-13.97,27.75,1.98, -4.20,-0.28,39.82, 11.12,-5.72,-24.38, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.669,-13.97,27.75,1.98, -4.20,-0.28,39.82, 11.12,-5.72,-24.38, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.68,-13.97,27.75,1.98, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.691,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.702,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.713,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.16,3.89,5.34
197.724,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.735,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 3.67,1.38,13.30, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.746,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -4.58,-3.28,12.95, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.756,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.768,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.778,-6.13,2.25,0.89, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.789,-5.38,2.57,0.98, -4.20,-0.28,39.82, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.8,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.811,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.822,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.50,3.11,4.25
197.833,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, -0.94,-1.62,0.10, -0.89,-0.05,0.39, 3.78,2.44,2.84
197.844,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, 0.79,-0.66,-5.65, -0.89,-0.05,0.39, 3.78,2.44,2.84
197.855,-5.38,2.57,0.98, -2.78,-1.32,37.55, 8.02,-5.71,-15.57, 15.87,2.02,15.55, 0.79,-0.66,-5.65, -0.89,-0.05,0.39, 3.78,2.44,2.84
