tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,paso,dist
131.633,-0.90,0.05,0.49,20.63,13.78,20.60,-3.78,0.10,0.01,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.643,-0.90,0.05,0.49,20.63,13.78,20.60,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.654,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.662,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.673,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.682,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.692,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.703,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.712,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.97,0.10,-0.10,21.00,4.00
131.722,-0.90,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.00,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.731,-0.92,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.742,-0.92,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.753,-0.92,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.762,-0.92,0.05,0.49,37.16,17.99,13.01,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.772,-0.92,0.05,0.49,45.14,18.67,6.72,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.781,-0.92,0.05,0.49,45.14,18.67,6.72,-3.78,0.11,0.03,-3.93,1.29,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.791,-0.92,0.05,0.49,45.14,18.67,6.72,-3.78,0.11,0.03,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.8,-0.92,0.05,0.49,45.14,18.67,6.72,-3.78,0.11,0.03,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.81,-0.92,0.05,0.49,45.14,18.67,6.72,-3.78,0.11,0.03,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.821,-0.92,0.05,0.49,45.14,18.67,6.72,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.83,-0.92,0.05,0.44,45.14,18.67,6.72,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-2.96,0.09,-0.10,21.00,4.00
131.84,-0.92,0.05,0.44,45.14,18.67,6.72,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.849,-0.92,0.05,0.44,45.14,18.67,6.72,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.86,-0.92,0.05,0.44,45.14,18.67,6.72,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.868,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.879,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.77,0.09,0.00,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.89,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.69,0.01,-0.07,-3.93,1.31,-2.01,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.898,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-4.26,0.08,-0.37,-3.17,-0.13,0.02,21.00,4.00
131.909,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-3.17,-0.13,0.02,21.00,4.00
131.92,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-3.17,-0.13,0.02,21.00,4.00
131.928,-0.92,0.05,0.44,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-3.17,-0.13,0.02,21.00,4.00
131.939,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-3.17,-0.13,0.02,21.00,4.00
131.948,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-3.17,-0.13,0.02,21.00,4.00
131.959,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
131.969,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.69,0.01,-0.07,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
131.978,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
131.989,-0.92,-0.30,0.38,50.22,11.92,-0.93,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
131.999,-0.92,-0.30,0.38,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.01,-0.92,-0.30,0.38,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.019,-0.92,-0.30,0.38,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.03,-0.92,-0.30,0.38,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.04,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-4.01,1.59,-2.07,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.049,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-3.69,1.69,-1.94,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.06,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-3.69,1.69,-1.94,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.071,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-3.69,1.69,-1.94,-3.95,0.04,-0.70,-2.72,-0.12,0.02,21.00,4.00
132.08,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-3.69,1.69,-1.94,-3.95,0.04,-0.70,-2.67,-0.56,0.07,21.00,4.00
132.09,-1.24,-0.37,0.43,48.18,-0.22,-2.21,-3.48,-0.05,-0.04,-3.69,1.69,-1.94,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.101,-1.24,-0.37,0.43,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.69,1.69,-1.94,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.11,-1.24,-0.37,0.43,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.69,1.69,-1.94,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.12,-1.24,-0.37,0.43,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.69,1.69,-1.94,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.131,-1.24,-0.37,0.43,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.69,1.69,-1.94,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.141,-1.24,-0.37,0.43,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.151,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-3.86,-0.25,-0.60,-2.67,-0.56,0.07,21.00,4.00
132.162,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.67,-0.56,0.07,21.00,4.00
132.172,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.67,-0.56,0.07,21.00,4.00
132.181,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.67,-0.56,0.07,21.00,4.00
132.192,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.202,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.212,-1.31,-0.23,0.40,47.85,-0.04,-1.49,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.222,-1.31,-0.23,0.40,44.02,-4.04,-0.36,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.233,-1.31,-0.23,0.40,44.02,-4.04,-0.36,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.242,-1.31,-0.23,0.40,44.02,-4.04,-0.36,-3.32,-0.42,0.04,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.252,-1.31,-0.23,0.40,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.263,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-3.81,1.90,-2.00,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.272,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.282,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.11,-0.26,-0.51,-2.86,-0.44,0.07,21.00,4.00
132.293,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.86,-0.44,0.07,21.00,4.00
132.302,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.86,-0.44,0.07,21.00,4.00
132.313,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.86,-0.44,0.07,21.00,4.00
132.323,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.47,-0.23,0.08,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.86,-0.44,0.07,21.00,4.00
132.334,-1.22,-0.22,0.36,44.02,-4.04,-0.36,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.343,-1.22,-0.22,0.36,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.353,-1.22,-0.22,0.36,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.362,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.373,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.383,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.393,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.403,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.72,1.47,-2.76,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.413,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.422,-1.44,0.18,0.27,42.70,-4.19,0.19,-3.61,-0.25,0.15,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.433,-1.44,0.18,0.27,37.58,-3.29,4.78,-3.61,-0.25,0.15,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-2.97,-0.34,0.16,21.00,4.00
132.442,-1.44,0.18,0.27,37.58,-3.29,4.78,-4.34,-0.29,0.12,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.452,-1.44,0.18,0.27,37.58,-3.29,4.78,-4.34,-0.29,0.12,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.463,-1.44,0.18,0.27,37.58,-3.29,4.78,-4.34,-0.29,0.12,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.472,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-4.32,1.23,-2.61,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.482,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.493,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.502,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.513,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.522,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.532,-1.36,0.70,0.07,37.58,-3.29,4.78,-4.34,-0.29,0.12,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.542,-1.36,0.70,0.07,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.76,-0.40,0.12,21.00,4.00
132.552,-1.36,0.70,0.07,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.11,-0.46,-0.01,21.00,4.00
132.562,-1.36,0.70,0.07,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.08,-0.33,-0.47,-3.11,-0.46,-0.01,21.00,4.00
132.573,-1.36,0.70,0.07,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.581,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.592,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.603,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.612,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.622,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.633,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.642,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.53,3.61,-0.53,-4.83,-0.32,-0.68,-3.11,-0.46,-0.01,21.00,4.00
132.652,-1.29,0.37,-0.39,33.15,1.50,5.81,-3.67,-0.40,0.06,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.662,-1.29,0.37,-0.39,27.32,5.34,4.04,-3.67,-0.40,0.06,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.672,-1.29,0.37,-0.39,27.32,5.34,4.04,-3.67,-0.40,0.06,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.683,-1.29,0.37,-0.39,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.692,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.702,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.46,4.97,-0.05,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.713,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.722,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.732,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.743,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.752,-1.17,0.42,-0.37,27.32,5.34,4.04,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.762,-1.17,0.42,-0.37,26.68,11.40,5.16,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.773,-1.17,0.42,-0.37,26.68,11.40,5.16,-3.89,-0.11,0.02,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.782,-1.17,0.42,-0.37,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-3.34,-0.16,-0.03,21.00,4.00
132.793,-1.17,0.42,-0.37,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.803,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.814,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.823,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.834,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.49,4.72,-0.34,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.844,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.854,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.864,-1.15,0.08,-0.34,26.68,11.40,5.16,-3.46,-0.24,0.01,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.874,-1.15,0.08,-0.34,26.68,10.18,5.49,-3.46,-0.24,0.01,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.884,-1.15,0.08,-0.34,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-2.83,-0.23,-0.06,21.00,4.00
132.894,-1.15,0.08,-0.34,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-3.08,-0.13,-0.02,21.00,4.00
132.905,-1.15,0.08,-0.34,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-3.08,-0.13,-0.02,21.00,4.00
132.914,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-3.08,-0.13,-0.02,21.00,4.00
132.924,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.83,-0.32,-0.68,-3.08,-0.13,-0.02,21.00,4.00
132.935,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.945,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.955,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.52,4.29,-0.64,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.965,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.976,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.985,-1.14,0.26,-0.30,26.68,10.18,5.49,-3.72,-0.09,0.05,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
132.996,-1.14,0.26,-0.30,26.69,9.34,5.82,-3.72,-0.09,0.05,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.02,21.00,4.00
133.006,-1.14,0.26,-0.30,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.015,-1.14,0.26,-0.30,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.026,-1.14,0.26,-0.30,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.035,-1.14,0.26,-0.30,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.045,-1.12,0.25,-0.23,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.056,-1.12,0.25,-0.23,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.51,3.78,-0.78,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.065,-1.12,0.25,-0.23,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.50,3.44,-0.93,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
133.075,-1.12,0.25,-0.23,26.69,9.34,5.82,-3.72,-0.09,0.08,-3.50,3.44,-0.93,-4.20,-0.12,-0.75,-3.08,-0.13,-0.00,21.00,4.00
